,Title,Skills,Level,Link
525,Unlock Powerful Automation and Analysis with Power Platform," Microsoft Power Platform, Microsoft Power Automate/Flow, Power BI, Dashboard, No-Code Development, Data Visualization, Data Integration, Interactive Data Visualization, Business Intelligence, Process Design, Workflow Management, Dashboard Creation, Business Process Automation, Productivity Software, Application Development, Data Analysis, Performance Analysis, Generative AI Agents, Application Design, Data Store",Beginner,https://www.coursera.org/specializations/unlock-powerful-automation-and-analysis-with-power-platform
526,Introduction to Logic and Critical Thinking," Deductive Reasoning, Critical Thinking, Logical Reasoning, Computational Logic, Analysis, Probability, Diagram Design, Sampling (Statistics), Persuasive Communication, Verification And Validation, Probability & Statistics, Statistical Inference, Correlation Analysis, Communication, Decision Intelligence, Appeals, Business Communication",Beginner,https://www.coursera.org/specializations/logic-critical-thinking-duke
527,Tracking assets and sales," Fixed Asset, Inventory Control, Depreciation, Asset Management, Inventory Accounting, Payment Processing and Collection, Bookkeeping, Ledgers (Accounting), Financial Accounting, Property Accounting, Accounts Receivable, Accounting Records, General Ledger, Accounting, Cash Receipts, Financial Statements, Financial Reporting, Gross Profit, Business Reporting",Beginner,https://www.coursera.org/learn/accounting-assets
528,Convolutional Neural Networks," Convolutional Neural Networks, Computer Vision, Image Analysis, Transfer Learning, Deep Learning, Fine-tuning, Artificial Neural Networks, Tensorflow, Applied Machine Learning, Data Preprocessing, Embeddings, Model Training, Network Architecture",Intermediate,https://www.coursera.org/learn/convolutional-neural-networks
529,Drug Development and Pharmacoepidemiology," Medication Therapy Management, Drug Development, Clinical Trials, Pharmaceuticals, Pharmacotherapy, Pharmacology, Medical Prescription, Patient Education And Counseling, Clinical Pharmacy, Clinical Research, Patient Education and Support, Pre-Clinical Development, Patient Safety, Statistical Analysis, Value-Based Care, Epidemiology, Utilization Management, Program Evaluation, Public Health, Data Analysis",Intermediate,https://www.coursera.org/specializations/drug-development-and-pharmacoepidemiology
530,Econometrics: Methods and Applications," Econometrics, Time Series Analysis and Forecasting, Regression Analysis, Logistic Regression, Statistical Methods, Data Analysis, Economics, Trend Analysis, Statistical Analysis, Statistical Modeling, Statistics, Predictive Analytics, Case Studies, Forecasting, Statistical Inference, Estimation, Model Evaluation, Statistical Hypothesis Testing, Probability, Linear Algebra",Mixed,https://www.coursera.org/learn/erasmus-econometrics
531,"Psychology of Substance Use, Depressive Disorders, & Trauma"," Mental Health Diseases and Disorders, Substance Abuse, Clinical Psychology, Mental Health Therapies, Mental and Behavioral Health, Psychiatry, Trauma Care, Mental Health, Substance Abuse Counseling, Psychology, Cognitive Behavioral Therapy, Behavioral Health, Pharmacology, Diagnostic Tests, Psychological Evaluations, Neurology, Cultural Diversity, Patient Treatment, Epidemiology, Patient Evaluation",Beginner,https://www.coursera.org/specializations/psychology-of-substance-use-depressive-disorders-and-trauma
532,Business English Communication Skills," Oral Expression, Negotiation, Proposal Writing, Presentations, Events and Conferences, Verbal Communication Skills, Persuasive Communication, Event Planning, Sales Presentations, Event Management, Proposal Development, Peer Review, Business Communication, Business Writing, Business Planning, Meeting Facilitation, Communication Strategies, Business Correspondence, Professional Networking, English Language",Intermediate,https://www.coursera.org/specializations/business-english
533,Essential Skills for First-Time Managers," Prioritization, Negotiation, Conflict Management, Team Collaboration, Empathy & Emotional Intelligence, Teamwork, Workplace inclusivity, Diversity and Inclusion, Stress Management, Diversity Training, Communication, Diversity Equity and Inclusion Initiatives, Team Management, Team Leadership, Productivity, Courage, Ethical Standards And Conduct, Workplace Bullying Intervention, Professionalism, Strategic Prioritization",Beginner,https://www.coursera.org/specializations/essential-skills-for-new-managers
534,International Law in Action: the Arbitration of International Disputes," Arbitration, Diplomacy, Court Systems, Litigation and Civil Justice, International Relations, Conflict Management, Legal Hearings, Case Law, Case Studies",Mixed,https://www.coursera.org/learn/arbitration-international-disputes
535,Child Nutrition and Cooking," Nutrition Education, Cooking, Meal Planning And Preparation, Nutrition and Diet, Nutrition Counseling, Pediatrics, Food and Beverage, Working With Children, Food Quality Assurance And Control, Environmental Issue, Decision Making",Beginner,https://www.coursera.org/learn/childnutrition
536,Fundamentals of Financial Analysis ," Financial Statement Analysis, Financial Analysis, Financial Statements, Balance Sheet, Financial Reporting, Income Statement, Return On Investment, Accounting, Investments, Cash Flows",Beginner,https://www.coursera.org/learn/fundamentals-of-financial-analysis
537,Statistical Analysis with R for Public Health," Logistic Regression, Analytical Skills, Correlation Analysis, Science and Research, Regression Analysis, Sampling (Statistics), Statistical Hypothesis Testing, Data Literacy, Data Analysis, R Programming, Descriptive Analytics, Descriptive Statistics, Statistical Software, Statistical Modeling, Biostatistics, Model Evaluation, Exploratory Data Analysis, Statistical Analysis, Statistical Programming, R (Software)",Beginner,https://www.coursera.org/specializations/statistical-analysis-r-public-health
538,Social Media Marketing," Marketing Budgets, Blogs, Social Media Analytics, Social Media Marketing, Integrated Marketing Communications, Social Media, Peer Review, Social Media Management, Key Performance Indicators (KPIs), Social Media Strategy, Business Marketing, Real Time Data, Marketing Effectiveness, Content Marketing, Strategic Marketing, Driving engagement, Marketing Strategies, Analytics, Digital Marketing, ChatGPT",Beginner,https://www.coursera.org/specializations/social-media-marketing
539,Financial Management," Revenue Recognition, Peer Review, Credit Risk, Mergers & Acquisitions, Financial Analysis, Accrual Accounting, Financial Statements, Investment Management, Accruals, Cash Flows, Accounting, Corporate Finance, Financial Statement Analysis, Financial Accounting, Finance, Financial Modeling, Return On Investment, Investments, Financial Management, Risk Management",Intermediate,https://www.coursera.org/specializations/financial-management
540,Embedding Sensors and Motors," Control Systems, Machine Controls, Engineering, Scientific, and Technical Instruments, Process Control, Embedded Systems, Embedded Software, Electrical and Computer Engineering, Real Time Data, Laboratory Equipment, Laboratory Experience, Electronic Systems, Electronics, Electronics Engineering, Power Electronics, Electronic Hardware, Manufacturing Processes, Electrical Equipment, Thermal Management, Hardware Design, Electrical Engineering",Intermediate,https://www.coursera.org/specializations/embedding-sensors-motors
541,Microsoft Copilot: Your Everyday AI Companion," Prompt Engineering, Microsoft Copilot, Data Ethics, Law, Regulation, and Compliance, Generative AI, Responsible AI, Data Governance, Microsoft 365, Personalized Campaigns, AI powered creativity, Sales Enablement, Marketing Automation, Marketing Operations, Customer experience improvement, Regulatory Compliance, Business Process Automation, Compliance Management, AI literacy, Microsoft Office, Critical Thinking",Beginner,https://www.coursera.org/specializations/microsoft-copilot-your-everyday-ai-companion
542,AI for Finance," Prompt Engineering, Agentic Workflows, Prompt Patterns, Prompt Engineering Tools, Agentic systems, AI Workflows, AI literacy, Sales Enablement, No-Code Development, AI Personalization, Sales, Responsible AI, Generative AI Agents, Generative AI, LLM Application, Artificial Intelligence, ChatGPT, Innovation, Productivity, Operational Efficiency",Beginner,https://www.coursera.org/specializations/ai-for-finance
543,Data Visualization with Tableau," Dashboard Creation, Dashboard, Data Storytelling, Tableau Software, Data Presentation, Peer Review, Data Visualization, Advanced Analytics, Stakeholder Analysis, Statistical Visualization, Interactive Data Visualization, Data Visualization Software, Exploratory Data Analysis, Proposal Development, Data Ethics, Data Analysis, Graphing, Visualization (Computer Graphics), Data Mapping, Storyboarding",Beginner,https://www.coursera.org/specializations/data-visualization
544,Microsoft Excel Mastery: From Basics to Pro Skills," Microsoft Excel, Pivot Tables And Charts, Excel Formulas, Spreadsheet Software, Business Reporting, Data Visualization, Interactive Data Visualization, Excel Macros, Data Presentation, Dashboard, Forecasting, Dashboard Creation, Data Analysis, Data Visualization Software, Predictive Modeling, Data Validation, Data Entry, Data Management, Data Security, Data Integrity",Beginner,https://www.coursera.org/specializations/microsoft-excel-mastery-from-basics-to-pro-skills
